Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Belgium,BEL,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-12420649680.0713,-8825323661.51839,-7023069263.5798,1851149280.8401,1924992227.71724,2705969713.59094,-2004136900.41208,4175894963.71748,11295703667.3124,9779012454.25657,-7647284072.64611
Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.781226734946645,0.681174913459581,0.637835968092569,0.6864147804639,0.628433475870949,0.665093660241847,0.603042098829086,0.670014510853057,0.679156944245191,0.641604663323421,0.640580545635069
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.83966343445899,1.1130959402754,0.340002833356922,0.561429152790065,1.97385264653181,2.12597086002607,2.05316499865186,1.43681956996429,0.740791812220344,2.44024851144084,9.597511728725
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,..
Belgium,BEL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.09424402570727,4.2991342185726,4.10887478906038,4.29640789536066,4.15332330864989,3.97005150133648,3.78984121692157,3.63471940960225,3.82646055312836,3.49017115007451,3.6530869155299
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.08669678638024,-2.51599722189651,0.475695947137041,-0.196087629724133,-0.487173294301954,1.09214912017283,1.66842863602514,1.87948998590817,-9.31643576478743,8.37994378358083,5.55728707963308
Greece,GRC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,62.0612847915005,62.8765015617254,66.5263275893829,65.2776924688798,64.0191979817137,71.5789505399414,80.1500265574834,81.885923258543,71.8403094647801,89.6559253903021,107.99680403281
Greece,GRC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,168.027201054784,185.743826117643,189.294440988662,189.159420957428,194.620197524529,198.965311960791,208.807531013043,212.362314259588,253.119931146447,237.352878608134,..
Greece,GRC,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-983789755.021622,-3642778629.05029,318930211.419456,313664376.493594,-4461888211.51062,-3283464014.36403,-3505884539.8762,-4372859648.55396,-2655346655.83119,-4904551441.43139,-5482368435.81369
Greece,GRC,Individuals using the Internet (% of population),IT.NET.USER.ZS,55.06999344,59.8663,63.21,66.83495949,69.08791547,69.89297065,72.23837339,75.67120669,78.11584474,78.49426371,83.17066333
Greece,GRC,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-25272646680.225,-27615840125.3014,-29549383718.5539,-19602740553.7211,-19858204213.5886,-22389144869.1272,-26532107326.6204,-25572170056.0099,-21135301378.4051,-31224305843.5231,-41589589823.7668
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.44106864571792,3.38260275850521,3.58413350571669,3.86470314774326,3.51534024837597,3.85638896453125,3.63540849125269,3.80858922158369,4.10022641415766,3.6767902399848,3.76452239269276
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.50152696177758,-0.921269454256994,-1.31226096405506,-1.73588804765284,-0.825653978390973,1.12125452031419,0.62562141345364,0.253007522038157,-1.24798355581405,1.22382501019854,9.64525981280632
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,..
Greece,GRC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,7.05646804611534,6.65430001852126,6.32772952583989,6.87863126362711,7.3971738176402,7.50779647530835,7.6178313096185,7.39733604686053,7.74305513531376,7.89248521601694,7.09486797812284
